,team,home_wins,away_wins,total_wins,home_losses,away_losses,total_losses,home_draws,away_draws,total_draws,home_games_played,away_games_played,total_games_played,home_win_pct,home_unbeaten_pct,away_win_pct,away_unbeaten_pct,win_pct,unbeaten_pct,home_friendly_wins,away_friendly_wins,total_friendly_wins,home_friendly_losses,away_friendly_losses,total_friendly_losses,home_friendly_draws,away_friendly_draws,total_friendly_draws,home_friendly_games_played,away_friendly_games_played,total_friendly_games_played,home_friendly_win_pct,home_friendly_unbeaten_pct,away_friendly_win_pct,away_friendly_unbeaten_pct,friendly_win_pct,friendly_unbeaten_pct,tournament_wins,tournament_losses,tournament_draws,tournament_games_played,tournament_win_pct,tournament_unbeaten_pct,home_goals_for,average_home_goals_for,home_goals_against,average_home_goals_against,home_goal_difference,average_home_goal_difference,away_goals_for,average_away_goals_for,away_goals_against,average_away_goals_against,away_goal_difference,average_away_goal_difference,goals_for,average_goals_for,goal_difference,average_goal_difference,goals_against,average_goals_against,friendly_home_goals_for,average_friendly_home_goals_for,friendly_home_goals_against,average_friendly_home_goals_against,friendly_home_goal_difference,average_friendly_home_goal_difference,friendly_away_goals_for,average_friendly_away_goals_for,friendly_away_goals_against,average_friendly_away_goals_against,friendly_away_goal_difference,average_friendly_away_goal_difference,friendly_goals_for,average_friendly_goals_for,friendly_goals_against,average_friendly_goals_against,friendly_goal_difference,friendly_average_goal_difference,tournament_goals_for,average_tournament_goals_for,tournament_goals_against,average_tournament_goals_against,tournament_goal_difference,average_tournament_goal_difference
178,Morocco,194.0,81.0,275.0,46.0,93.0,139.0,74.0,93.0,167.0,314.0,267.0,581.0,0.6178343949044586,0.8535031847133758,0.30337078651685395,0.651685393258427,0.47332185886402756,0.7607573149741824,79.0,30.0,109.0,27.0,32.0,59.0,33.0,28.0,61.0,139.0,90.0,229.0,0.5683453237410072,0.8057553956834532,0.3333333333333333,0.6444444444444445,0.4759825327510917,0.74235807860262,166.0,80.0,106.0,352.0,0.4715909090909091,0.7727272727272727,545.0,1.7356687898089171,192.0,0.6114649681528662,353.0,1.1242038216560508,280.0,1.048689138576779,291.0,1.0898876404494382,-11.0,-0.04119850187265928,825.0,1.4199655765920827,342.0,0.5886402753872634,483.0,0.8313253012048193,227.0,1.6330935251798562,102.0,0.7338129496402878,125.0,0.8992805755395684,94.0,1.0444444444444445,105.0,1.1666666666666667,-11.0,-0.12222222222222223,321.0,1.4017467248908297,207.0,0.9039301310043668,114.0,0.4978165938864629,504.0,1.4318181818181819,276.0,0.7840909090909091,228.0,0.6477272727272727
179,Mozambique,69.0,40.0,109.0,50.0,102.0,152.0,48.0,44.0,92.0,167.0,186.0,353.0,0.41317365269461076,0.7005988023952096,0.21505376344086022,0.45161290322580644,0.3087818696883853,0.5694050991501416,25.0,14.0,39.0,20.0,33.0,53.0,16.0,17.0,33.0,61.0,64.0,125.0,0.4098360655737705,0.6721311475409836,0.21875,0.484375,0.312,0.576,70.0,99.0,59.0,228.0,0.30701754385964913,0.5657894736842105,216.0,1.2934131736526946,176.0,1.0538922155688624,40.0,0.23952095808383222,145.0,0.7795698924731183,276.0,1.4838709677419355,-131.0,-0.7043010752688172,361.0,1.0226628895184136,-91.0,-0.2577903682719547,452.0,1.2804532577903682,83.0,1.360655737704918,70.0,1.1475409836065573,13.0,0.21311475409836067,52.0,0.8125,89.0,1.390625,-37.0,-0.578125,135.0,1.08,159.0,1.272,-24.0,-0.192,226.0,0.9912280701754386,293.0,1.2850877192982457,-67.0,-0.29385964912280704
180,Myanmar,158.0,45.0,203.0,78.0,122.0,200.0,50.0,35.0,85.0,286.0,202.0,488.0,0.5524475524475524,0.7272727272727273,0.22277227722772278,0.39603960396039606,0.41598360655737704,0.5901639344262295,17.0,8.0,25.0,19.0,31.0,50.0,14.0,4.0,18.0,50.0,43.0,93.0,0.34,0.62,0.18604651162790697,0.27906976744186046,0.26881720430107525,0.46236559139784944,178.0,150.0,67.0,395.0,0.4506329113924051,0.620253164556962,569.0,1.9895104895104896,326.0,1.1398601398601398,243.0,0.8496503496503498,215.0,1.0643564356435644,464.0,2.297029702970297,-249.0,-1.2326732673267324,784.0,1.6065573770491803,-6.0,-0.012295081967213115,790.0,1.6188524590163935,61.0,1.22,64.0,1.28,-3.0,-0.06000000000000005,40.0,0.9302325581395349,108.0,2.511627906976744,-68.0,-1.5813953488372094,101.0,1.086021505376344,172.0,1.8494623655913978,-71.0,-0.7634408602150538,683.0,1.729113924050633,618.0,1.5645569620253164,65.0,0.16455696202531644
181,Namibia,44.0,23.0,67.0,39.0,81.0,120.0,40.0,34.0,74.0,123.0,138.0,261.0,0.35772357723577236,0.6829268292682927,0.16666666666666666,0.41304347826086957,0.2567049808429119,0.5402298850574713,5.0,5.0,10.0,12.0,18.0,30.0,10.0,13.0,23.0,27.0,36.0,63.0,0.18518518518518517,0.5555555555555556,0.1388888888888889,0.5,0.15873015873015872,0.5238095238095238,57.0,90.0,51.0,198.0,0.2878787878787879,0.5454545454545454,151.0,1.2276422764227641,136.0,1.1056910569105691,15.0,0.12195121951219501,109.0,0.7898550724637681,238.0,1.7246376811594204,-129.0,-0.9347826086956523,260.0,0.9961685823754789,-114.0,-0.4367816091954023,374.0,1.4329501915708813,23.0,0.8518518518518519,29.0,1.0740740740740742,-6.0,-0.22222222222222232,27.0,0.75,50.0,1.3888888888888888,-23.0,-0.6388888888888888,50.0,0.7936507936507936,79.0,1.253968253968254,-29.0,-0.4603174603174603,210.0,1.0606060606060606,295.0,1.4898989898989898,-85.0,-0.4292929292929293
182,Nepal,48.0,13.0,61.0,53.0,98.0,151.0,22.0,21.0,43.0,123.0,132.0,255.0,0.3902439024390244,0.5691056910569106,0.09848484848484848,0.25757575757575757,0.23921568627450981,0.40784313725490196,16.0,1.0,17.0,7.0,22.0,29.0,4.0,8.0,12.0,27.0,31.0,58.0,0.5925925925925926,0.7407407407407407,0.03225806451612903,0.2903225806451613,0.29310344827586204,0.5,44.0,122.0,31.0,197.0,0.2233502538071066,0.38071065989847713,150.0,1.2195121951219512,186.0,1.5121951219512195,-36.0,-0.29268292682926833,70.0,0.5303030303030303,395.0,2.992424242424242,-325.0,-2.462121212121212,220.0,0.8627450980392157,-361.0,-1.415686274509804,581.0,2.2784313725490195,38.0,1.4074074074074074,24.0,0.8888888888888888,14.0,0.5185185185185186,12.0,0.3870967741935484,74.0,2.3870967741935485,-62.0,-2.0,50.0,0.8620689655172413,98.0,1.6896551724137931,-48.0,-0.8275862068965517,170.0,0.8629441624365483,483.0,2.451776649746193,-313.0,-1.5888324873096447
183,Netherlands,261.0,172.0,433.0,88.0,133.0,221.0,105.0,84.0,189.0,454.0,389.0,843.0,0.5748898678414097,0.8061674008810573,0.442159383033419,0.6580976863753213,0.5136417556346382,0.7378410438908659,121.0,75.0,196.0,64.0,80.0,144.0,63.0,53.0,116.0,248.0,208.0,456.0,0.4879032258064516,0.7419354838709677,0.3605769230769231,0.6153846153846154,0.4298245614035088,0.6842105263157895,237.0,77.0,73.0,387.0,0.6124031007751938,0.8010335917312662,1071.0,2.359030837004405,466.0,1.026431718061674,605.0,1.332599118942731,677.0,1.7403598971722365,566.0,1.455012853470437,111.0,0.28534704370179953,1748.0,2.073546856465006,716.0,0.8493475682087782,1032.0,1.2241992882562278,558.0,2.25,326.0,1.314516129032258,232.0,0.935483870967742,347.0,1.6682692307692308,374.0,1.7980769230769231,-27.0,-0.1298076923076923,905.0,1.9846491228070176,700.0,1.5350877192982457,205.0,0.44956140350877194,843.0,2.1782945736434107,332.0,0.8578811369509044,511.0,1.3204134366925064
184,New Caledonia,91.0,41.0,132.0,38.0,55.0,93.0,16.0,17.0,33.0,145.0,113.0,258.0,0.6275862068965518,0.7379310344827587,0.36283185840707965,0.5132743362831859,0.5116279069767442,0.6395348837209303,30.0,11.0,41.0,18.0,20.0,38.0,6.0,6.0,12.0,54.0,37.0,91.0,0.5555555555555556,0.6666666666666666,0.2972972972972973,0.4594594594594595,0.45054945054945056,0.5824175824175825,91.0,55.0,21.0,167.0,0.5449101796407185,0.6706586826347305,427.0,2.9448275862068964,165.0,1.1379310344827587,262.0,1.8068965517241378,259.0,2.2920353982300883,196.0,1.7345132743362832,63.0,0.5575221238938051,686.0,2.6589147286821704,325.0,1.2596899224806202,361.0,1.3992248062015504,112.0,2.074074074074074,78.0,1.4444444444444444,34.0,0.6296296296296295,46.0,1.2432432432432432,70.0,1.8918918918918919,-24.0,-0.6486486486486487,158.0,1.7362637362637363,148.0,1.6263736263736264,10.0,0.10989010989010989,528.0,3.161676646706587,213.0,1.2754491017964071,315.0,1.8862275449101797
185,New Zealand,87.0,73.0,160.0,43.0,118.0,161.0,27.0,44.0,71.0,157.0,235.0,392.0,0.554140127388535,0.7261146496815286,0.31063829787234043,0.4978723404255319,0.40816326530612246,0.5892857142857143,32.0,40.0,72.0,29.0,78.0,107.0,14.0,26.0,40.0,75.0,144.0,219.0,0.4266666666666667,0.6133333333333333,0.2777777777777778,0.4583333333333333,0.3287671232876712,0.5114155251141552,88.0,54.0,31.0,173.0,0.5086705202312138,0.6878612716763006,365.0,2.3248407643312103,200.0,1.2738853503184713,165.0,1.050955414012739,306.0,1.3021276595744682,399.0,1.6978723404255318,-93.0,-0.3957446808510636,671.0,1.711734693877551,72.0,0.1836734693877551,599.0,1.528061224489796,125.0,1.6666666666666667,129.0,1.72,-4.0,-0.05333333333333323,204.0,1.4166666666666667,269.0,1.8680555555555556,-65.0,-0.45138888888888884,329.0,1.5022831050228311,398.0,1.817351598173516,-69.0,-0.3150684931506849,342.0,1.976878612716763,201.0,1.1618497109826589,141.0,0.815028901734104
186,Nicaragua,28.0,17.0,45.0,30.0,104.0,134.0,10.0,12.0,22.0,68.0,133.0,201.0,0.4117647058823529,0.5588235294117647,0.12781954887218044,0.21804511278195488,0.22388059701492538,0.3333333333333333,12.0,1.0,13.0,8.0,32.0,40.0,5.0,7.0,12.0,25.0,40.0,65.0,0.48,0.68,0.025,0.2,0.2,0.38461538461538464,32.0,94.0,10.0,136.0,0.23529411764705882,0.3088235294117647,104.0,1.5294117647058822,104.0,1.5294117647058822,0.0,0.0,109.0,0.8195488721804511,398.0,2.992481203007519,-289.0,-2.172932330827068,213.0,1.0597014925373134,-289.0,-1.4378109452736318,502.0,2.4975124378109452,35.0,1.4,23.0,0.92,12.0,0.47999999999999987,25.0,0.625,103.0,2.575,-78.0,-1.9500000000000002,60.0,0.9230769230769231,126.0,1.9384615384615385,-66.0,-1.0153846153846153,153.0,1.125,376.0,2.764705882352941,-223.0,-1.6397058823529411
187,Niger,41.0,13.0,54.0,42.0,87.0,129.0,27.0,30.0,57.0,110.0,130.0,240.0,0.37272727272727274,0.6181818181818182,0.1,0.33076923076923076,0.225,0.4625,17.0,3.0,20.0,14.0,32.0,46.0,15.0,19.0,34.0,46.0,54.0,100.0,0.3695652173913043,0.6956521739130435,0.05555555555555555,0.4074074074074074,0.2,0.54,34.0,83.0,23.0,140.0,0.24285714285714285,0.40714285714285714,138.0,1.2545454545454546,145.0,1.3181818181818181,-7.0,-0.06363636363636349,90.0,0.6923076923076923,253.0,1.9461538461538461,-163.0,-1.2538461538461538,228.0,0.95,-170.0,-0.7083333333333334,398.0,1.6583333333333334,60.0,1.3043478260869565,57.0,1.2391304347826086,3.0,0.0652173913043479,43.0,0.7962962962962963,102.0,1.8888888888888888,-59.0,-1.0925925925925926,103.0,1.03,159.0,1.59,-56.0,-0.56,125.0,0.8928571428571429,239.0,1.707142857142857,-114.0,-0.8142857142857143
188,Nigeria,190.0,105.0,295.0,38.0,116.0,154.0,75.0,105.0,180.0,303.0,326.0,629.0,0.6270627062706271,0.8745874587458746,0.3220858895705521,0.6441717791411042,0.46899841017488075,0.7551669316375199,60.0,46.0,106.0,15.0,60.0,75.0,35.0,46.0,81.0,110.0,152.0,262.0,0.5454545454545454,0.8636363636363636,0.3026315789473684,0.6052631578947368,0.40458015267175573,0.7137404580152672,189.0,79.0,99.0,367.0,0.5149863760217984,0.784741144414169,585.0,1.9306930693069306,228.0,0.7524752475247525,357.0,1.1782178217821782,368.0,1.1288343558282208,406.0,1.2453987730061349,-38.0,-0.1165644171779141,953.0,1.5151033386327504,319.0,0.5071542130365659,634.0,1.0079491255961843,214.0,1.9454545454545455,91.0,0.8272727272727273,123.0,1.1181818181818182,162.0,1.0657894736842106,219.0,1.4407894736842106,-57.0,-0.375,376.0,1.4351145038167938,310.0,1.183206106870229,66.0,0.25190839694656486,577.0,1.5722070844686649,324.0,0.8828337874659401,253.0,0.6893732970027248
189,North Korea,87.0,72.0,159.0,28.0,86.0,114.0,29.0,72.0,101.0,144.0,230.0,374.0,0.6041666666666666,0.8055555555555556,0.3130434782608696,0.6260869565217392,0.42513368983957217,0.6951871657754011,16.0,15.0,31.0,1.0,34.0,35.0,3.0,26.0,29.0,20.0,75.0,95.0,0.8,0.95,0.2,0.5466666666666666,0.3263157894736842,0.631578947368421,128.0,79.0,72.0,279.0,0.45878136200716846,0.7168458781362007,307.0,2.1319444444444446,121.0,0.8402777777777778,186.0,1.291666666666667,299.0,1.3,288.0,1.2521739130434784,11.0,0.047826086956521685,606.0,1.6203208556149733,197.0,0.5267379679144385,409.0,1.0935828877005347,56.0,2.8,4.0,0.2,52.0,2.5999999999999996,78.0,1.04,109.0,1.4533333333333334,-31.0,-0.41333333333333333,134.0,1.4105263157894736,113.0,1.1894736842105262,21.0,0.22105263157894736,472.0,1.6917562724014337,296.0,1.060931899641577,176.0,0.6308243727598566
190,North Macedonia,56.0,31.0,87.0,55.0,70.0,125.0,32.0,40.0,72.0,143.0,141.0,284.0,0.3916083916083916,0.6153846153846154,0.2198581560283688,0.5035460992907801,0.30633802816901406,0.5598591549295775,26.0,13.0,39.0,18.0,20.0,38.0,16.0,17.0,33.0,60.0,50.0,110.0,0.43333333333333335,0.7,0.26,0.6,0.35454545454545455,0.6545454545454545,48.0,87.0,39.0,174.0,0.27586206896551724,0.5,194.0,1.3566433566433567,172.0,1.2027972027972027,22.0,0.15384615384615397,146.0,1.0354609929078014,214.0,1.5177304964539007,-68.0,-0.4822695035460993,340.0,1.1971830985915493,-46.0,-0.1619718309859155,386.0,1.3591549295774648,80.0,1.3333333333333333,57.0,0.95,23.0,0.3833333333333333,48.0,0.96,58.0,1.16,-10.0,-0.19999999999999996,128.0,1.1636363636363636,115.0,1.0454545454545454,13.0,0.11818181818181818,212.0,1.2183908045977012,271.0,1.5574712643678161,-59.0,-0.3390804597701149
191,North Vietnam,3.0,4.0,7.0,2.0,12.0,14.0,0.0,3.0,3.0,5.0,19.0,24.0,0.6,0.6,0.21052631578947367,0.3684210526315789,0.2916666666666667,0.4166666666666667,2.0,3.0,5.0,2.0,10.0,12.0,0.0,2.0,2.0,4.0,15.0,19.0,0.5,0.5,0.2,0.3333333333333333,0.2631578947368421,0.3684210526315789,2.0,2.0,1.0,5.0,0.4,0.6,18.0,3.6,9.0,1.8,9.0,1.8,31.0,1.631578947368421,43.0,2.263157894736842,-12.0,-0.631578947368421,49.0,2.0416666666666665,-3.0,-0.125,52.0,2.1666666666666665,9.0,2.25,9.0,2.25,0.0,0.0,24.0,1.6,36.0,2.4,-12.0,-0.7999999999999998,33.0,1.736842105263158,45.0,2.3684210526315788,-12.0,-0.631578947368421,16.0,3.2,7.0,1.4,9.0,1.8
192,Northern Cyprus,15.0,5.0,20.0,2.0,5.0,7.0,5.0,2.0,7.0,22.0,12.0,34.0,0.6818181818181818,0.9090909090909091,0.4166666666666667,0.5833333333333334,0.5882352941176471,0.7941176470588235,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,5.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.2,19.0,3.0,7.0,29.0,0.6551724137931034,0.896551724137931,75.0,3.409090909090909,13.0,0.5909090909090909,62.0,2.8181818181818183,23.0,1.9166666666666667,18.0,1.5,5.0,0.41666666666666674,98.0,2.8823529411764706,67.0,1.9705882352941178,31.0,0.9117647058823529,3.0,1.0,5.0,1.6666666666666667,-2.0,-0.6666666666666667,1.0,0.5,7.0,3.5,-6.0,-3.0,4.0,0.8,12.0,2.4,-8.0,-1.6,94.0,3.2413793103448274,19.0,0.6551724137931034,75.0,2.586206896551724
193,Northern Ireland,110.0,66.0,176.0,147.0,206.0,353.0,73.0,83.0,156.0,330.0,355.0,685.0,0.3333333333333333,0.5545454545454546,0.18591549295774648,0.4197183098591549,0.2569343065693431,0.4846715328467153,20.0,14.0,34.0,27.0,30.0,57.0,16.0,19.0,35.0,63.0,63.0,126.0,0.31746031746031744,0.5714285714285714,0.2222222222222222,0.5238095238095238,0.2698412698412698,0.5476190476190477,142.0,296.0,121.0,559.0,0.25402504472271914,0.47048300536672627,414.0,1.2545454545454546,546.0,1.6545454545454545,-132.0,-0.3999999999999999,299.0,0.8422535211267606,722.0,2.0338028169014084,-423.0,-1.1915492957746479,713.0,1.0408759124087592,-555.0,-0.8102189781021898,1268.0,1.851094890510949,71.0,1.126984126984127,91.0,1.4444444444444444,-20.0,-0.31746031746031744,50.0,0.7936507936507936,104.0,1.6507936507936507,-54.0,-0.8571428571428571,121.0,0.9603174603174603,195.0,1.5476190476190477,-74.0,-0.5873015873015873,592.0,1.0590339892665475,1073.0,1.9194991055456172,-481.0,-0.8604651162790697
194,Northern Mariana Islands,2.0,1.0,3.0,9.0,14.0,23.0,2.0,0.0,2.0,13.0,15.0,28.0,0.15384615384615385,0.3076923076923077,0.06666666666666667,0.06666666666666667,0.10714285714285714,0.17857142857142858,0.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,4.0,6.0,0.0,0.5,0.25,0.25,0.16666666666666666,0.3333333333333333,2.0,19.0,1.0,22.0,0.09090909090909091,0.13636363636363635,16.0,1.2307692307692308,47.0,3.6153846153846154,-31.0,-2.3846153846153846,7.0,0.4666666666666667,79.0,5.266666666666667,-72.0,-4.8,23.0,0.8214285714285714,-103.0,-3.6785714285714284,126.0,4.5,3.0,1.5,4.0,2.0,-1.0,-0.5,4.0,1.0,17.0,4.25,-13.0,-3.25,7.0,1.1666666666666667,21.0,3.5,-14.0,-2.3333333333333335,16.0,0.7272727272727273,105.0,4.7727272727272725,-89.0,-4.045454545454546
195,Norway,175.0,138.0,313.0,144.0,196.0,340.0,104.0,89.0,193.0,423.0,423.0,846.0,0.41371158392434987,0.6595744680851063,0.3262411347517731,0.5366430260047281,0.36997635933806144,0.5981087470449172,80.0,65.0,145.0,68.0,94.0,162.0,58.0,36.0,94.0,206.0,195.0,401.0,0.3883495145631068,0.6699029126213593,0.3333333333333333,0.517948717948718,0.36159600997506236,0.5960099750623441,168.0,178.0,99.0,445.0,0.3775280898876405,0.6,698.0,1.6501182033096926,578.0,1.3664302600472813,120.0,0.2836879432624113,587.0,1.387706855791962,801.0,1.8936170212765957,-214.0,-0.5059101654846336,1285.0,1.5189125295508275,-94.0,-0.1111111111111111,1379.0,1.6300236406619386,334.0,1.6213592233009708,291.0,1.412621359223301,43.0,0.2087378640776698,282.0,1.4461538461538461,403.0,2.066666666666667,-121.0,-0.6205128205128208,616.0,1.5361596009975063,694.0,1.7306733167082293,-78.0,-0.19451371571072318,669.0,1.503370786516854,685.0,1.5393258426966292,-16.0,-0.035955056179775284
196,Occitania,12.0,7.0,19.0,5.0,3.0,8.0,3.0,3.0,6.0,20.0,13.0,33.0,0.6,0.75,0.5384615384615384,0.7692307692307693,0.5757575757575758,0.7575757575757576,6.0,1.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0,9.0,2.0,11.0,0.6666666666666666,0.8888888888888888,0.5,1.0,0.6363636363636364,0.9090909090909091,12.0,7.0,3.0,22.0,0.5454545454545454,0.6818181818181818,67.0,3.35,29.0,1.45,38.0,1.9000000000000001,36.0,2.769230769230769,9.0,0.6923076923076923,27.0,2.0769230769230766,103.0,3.121212121212121,65.0,1.9696969696969697,38.0,1.1515151515151516,43.0,4.777777777777778,10.0,1.1111111111111112,33.0,3.6666666666666665,8.0,4.0,2.0,1.0,6.0,3.0,51.0,4.636363636363637,12.0,1.0909090909090908,39.0,3.5454545454545454,52.0,2.3636363636363638,26.0,1.1818181818181819,26.0,1.1818181818181819
197,Oman,134.0,63.0,197.0,84.0,106.0,190.0,74.0,53.0,127.0,292.0,222.0,514.0,0.4589041095890411,0.7123287671232876,0.28378378378378377,0.5225225225225225,0.3832684824902724,0.6303501945525292,70.0,21.0,91.0,38.0,21.0,59.0,40.0,17.0,57.0,148.0,59.0,207.0,0.47297297297297297,0.7432432432432432,0.3559322033898305,0.6440677966101694,0.4396135265700483,0.714975845410628,106.0,131.0,70.0,307.0,0.34527687296416937,0.5732899022801303,431.0,1.476027397260274,282.0,0.9657534246575342,149.0,0.5102739726027398,243.0,1.0945945945945945,370.0,1.6666666666666667,-127.0,-0.5720720720720722,674.0,1.311284046692607,22.0,0.042801556420233464,652.0,1.2684824902723735,196.0,1.3243243243243243,142.0,0.9594594594594594,54.0,0.3648648648648649,66.0,1.11864406779661,86.0,1.4576271186440677,-20.0,-0.3389830508474576,262.0,1.2657004830917875,228.0,1.1014492753623188,34.0,0.1642512077294686,412.0,1.3420195439739413,424.0,1.3811074918566775,-12.0,-0.03908794788273615
198,Orkney,4.0,2.0,6.0,9.0,8.0,17.0,1.0,0.0,1.0,14.0,10.0,24.0,0.2857142857142857,0.35714285714285715,0.2,0.2,0.25,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,24.0,0.25,0.2916666666666667,17.0,1.2142857142857142,33.0,2.357142857142857,-16.0,-1.142857142857143,11.0,1.1,44.0,4.4,-33.0,-3.3000000000000003,28.0,1.1666666666666667,-49.0,-2.0416666666666665,77.0,3.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.1666666666666667,77.0,3.2083333333333335,-49.0,-2.0416666666666665
199,Padania,20.0,10.0,30.0,3.0,3.0,6.0,5.0,3.0,8.0,28.0,16.0,44.0,0.7142857142857143,0.8928571428571429,0.625,0.8125,0.6818181818181818,0.8636363636363636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,29.0,6.0,8.0,43.0,0.6744186046511628,0.8604651162790697,66.0,2.357142857142857,18.0,0.6428571428571429,48.0,1.7142857142857144,54.0,3.375,15.0,0.9375,39.0,2.4375,120.0,2.727272727272727,87.0,1.9772727272727273,33.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,118.0,2.744186046511628,33.0,0.7674418604651163,85.0,1.9767441860465116
200,Pakistan,32.0,18.0,50.0,46.0,100.0,146.0,17.0,24.0,41.0,95.0,142.0,237.0,0.3368421052631579,0.5157894736842106,0.1267605633802817,0.29577464788732394,0.2109704641350211,0.38396624472573837,9.0,7.0,16.0,12.0,28.0,40.0,6.0,10.0,16.0,27.0,45.0,72.0,0.3333333333333333,0.5555555555555556,0.15555555555555556,0.37777777777777777,0.2222222222222222,0.4444444444444444,34.0,106.0,25.0,165.0,0.20606060606060606,0.3575757575757576,122.0,1.2842105263157895,202.0,2.126315789473684,-80.0,-0.8421052631578947,102.0,0.7183098591549296,356.0,2.507042253521127,-254.0,-1.7887323943661975,224.0,0.9451476793248945,-334.0,-1.409282700421941,558.0,2.3544303797468356,36.0,1.3333333333333333,47.0,1.7407407407407407,-11.0,-0.40740740740740744,45.0,1.0,110.0,2.4444444444444446,-65.0,-1.4444444444444446,81.0,1.125,157.0,2.1805555555555554,-76.0,-1.0555555555555556,143.0,0.8666666666666667,401.0,2.43030303030303,-258.0,-1.5636363636363637
201,Palestine,34.0,32.0,66.0,25.0,72.0,97.0,20.0,40.0,60.0,79.0,144.0,223.0,0.43037974683544306,0.6835443037974683,0.2222222222222222,0.5,0.29596412556053814,0.5650224215246636,6.0,13.0,19.0,2.0,26.0,28.0,5.0,19.0,24.0,13.0,58.0,71.0,0.46153846153846156,0.8461538461538461,0.22413793103448276,0.5517241379310345,0.2676056338028169,0.6056338028169014,47.0,69.0,36.0,152.0,0.3092105263157895,0.5460526315789473,166.0,2.1012658227848102,101.0,1.2784810126582278,65.0,0.8227848101265824,142.0,0.9861111111111112,218.0,1.5138888888888888,-76.0,-0.5277777777777777,308.0,1.3811659192825112,-11.0,-0.04932735426008968,319.0,1.4304932735426008,28.0,2.1538461538461537,15.0,1.1538461538461537,13.0,1.0,48.0,0.8275862068965517,86.0,1.4827586206896552,-38.0,-0.6551724137931035,76.0,1.0704225352112675,101.0,1.4225352112676057,-25.0,-0.352112676056338,232.0,1.5263157894736843,218.0,1.4342105263157894,14.0,0.09210526315789473
202,Panama,107.0,59.0,166.0,64.0,149.0,213.0,62.0,63.0,125.0,233.0,271.0,504.0,0.4592274678111588,0.7253218884120172,0.2177121771217712,0.45018450184501846,0.32936507936507936,0.5773809523809523,42.0,23.0,65.0,27.0,62.0,89.0,26.0,31.0,57.0,95.0,116.0,211.0,0.4421052631578947,0.7157894736842105,0.19827586206896552,0.46551724137931033,0.3080568720379147,0.5781990521327014,101.0,124.0,68.0,293.0,0.3447098976109215,0.5767918088737202,363.0,1.55793991416309,265.0,1.1373390557939915,98.0,0.42060085836909855,260.0,0.959409594095941,507.0,1.8708487084870848,-247.0,-0.9114391143911439,623.0,1.2361111111111112,-149.0,-0.29563492063492064,772.0,1.5317460317460319,119.0,1.2526315789473683,102.0,1.0736842105263158,17.0,0.17894736842105252,92.0,0.7931034482758621,194.0,1.6724137931034482,-102.0,-0.8793103448275861,211.0,1.0,296.0,1.4028436018957346,-85.0,-0.4028436018957346,412.0,1.4061433447098977,476.0,1.6245733788395904,-64.0,-0.21843003412969283
203,Panjab,3.0,6.0,9.0,2.0,5.0,7.0,2.0,1.0,3.0,7.0,12.0,19.0,0.42857142857142855,0.7142857142857143,0.5,0.5833333333333334,0.47368421052631576,0.631578947368421,2.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,7.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285714,0.5714285714285714,5.0,4.0,3.0,12.0,0.4166666666666667,0.6666666666666666,25.0,3.5714285714285716,9.0,1.2857142857142858,16.0,2.2857142857142856,29.0,2.4166666666666665,21.0,1.75,8.0,0.6666666666666665,54.0,2.8421052631578947,24.0,1.263157894736842,30.0,1.5789473684210527,13.0,4.333333333333333,4.0,1.3333333333333333,9.0,3.0,13.0,3.25,7.0,1.75,6.0,1.5,26.0,3.7142857142857144,11.0,1.5714285714285714,15.0,2.142857142857143,28.0,2.3333333333333335,19.0,1.5833333333333333,9.0,0.75
